student_id,name,grade,subject,teacher,score,attendance_percentage,exam_date,gpa,status,remarks
1985,Student_985,12th,History,Teacher_15,63,64,2024-06-12,3.3,Pass,Average
1986,Student_986,10th,History,Teacher_5,96,65,2024-01-31,2.31,Pass,Poor
1987,Student_987,12th,History,Teacher_20,60,84,2024-05-12,3.29,Pass,Poor
1988,Student_988,12th,Mathematics,Teacher_3,95,63,2024-06-10,2.37,Pass,Average
1989,Student_989,10th,Biology,Teacher_5,99,99,2025-01-10,3.5,Pass,Excellent
1990,Student_990,12th,History,Teacher_30,70,91,2024-06-07,2.68,Pass,Poor
1991,Student_991,10th,Computer Science,Teacher_25,92,94,2025-01-08,3.42,Pass,Average
1992,Student_992,12th,Mathematics,Teacher_8,61,69,2024-09-03,2.1,Pass,Good
1993,Student_993,10th,History,Teacher_8,49,93,2024-02-20,2.82,Pass,Good
1994,Student_994,12th,Physics,Teacher_8,86,95,2024-12-31,3.41,Pass,Average
1995,Student_995,12th,Chemistry,Teacher_12,79,65,2024-05-13,2.45,Fail,Good
1996,Student_996,9th,Computer Science,Teacher_24,54,75,2024-05-29,3.59,Pass,Poor
1997,Student_997,9th,History,Teacher_23,41,78,2024-11-30,3.26,Pass,Excellent
1998,Student_998,12th,Science,Teacher_8,68,93,2024-11-11,3.18,Pass,Average
1999,Student_999,12th,Chemistry,Teacher_11,46,84,2024-12-18,2.71,Pass,Poor
2000,Student_1000,11th,Chemistry,Teacher_14,74,90,2024-04-25,2.96,Pass,Excellent
2001,Student_1001,10th,History,Teacher_8,40,76,2024-08-19,3.19,Pass,Good
2002,Student_1002,11th,Biology,Teacher_29,99,89,2024-03-13,2.94,Pass,Good
2003,Student_1003,9th,English,Teacher_30,52,98,2024-10-19,3.4,Pass,Good
2004,Student_1004,9th,Biology,Teacher_24,99,90,2024-05-09,2.87,Pass,Good
2005,Student_1005,9th,History,Teacher_28,67,78,2024-12-11,2.4,Pass,Poor
2006,Student_1006,9th,Chemistry,Teacher_10,31,94,2024-03-31,2.43,Fail,Poor
2007,Student_1007,12th,Computer Science,Teacher_7,66,88,2024-05-30,2.01,Fail,Excellent
2008,Student_1008,9th,Science,Teacher_28,78,60,2024-03-27,2.6,Pass,Average
2009,Student_1009,12th,Computer Science,Teacher_17,81,63,2024-02-20,3.5,Pass,Excellent
2010,Student_1010,12th,Computer Science,Teacher_4,62,87,2024-02-14,3.59,Pass,Average
2011,Student_1011,9th,Chemistry,Teacher_29,51,77,2024-04-08,2.4,Pass,Good
2012,Student_1012,9th,Biology,Teacher_13,34,85,2024-06-20,3.92,Fail,Good
2013,Student_1013,10th,Science,Teacher_4,47,99,2024-11-14,3.0,Pass,Good
2014,Student_1014,11th,Mathematics,Teacher_5,67,78,2024-11-01,3.83,Pass,Good
2015,Student_1015,9th,Physics,Teacher_26,66,65,2024-06-10,3.41,Pass,Poor
2016,Student_1016,10th,Chemistry,Teacher_22,93,60,2024-08-26,3.44,Pass,Excellent
2017,Student_1017,10th,History,Teacher_4,39,67,2024-03-18,2.17,Pass,Average
2018,Student_1018,11th,Mathematics,Teacher_18,71,92,2024-09-10,2.44,Pass,Average
2019,Student_1019,12th,Physics,Teacher_6,77,80,2025-01-01,2.02,Pass,Poor
2020,Student_1020,9th,History,Teacher_24,73,83,2024-06-18,3.43,Pass,Good
2021,Student_1021,11th,Computer Science,Teacher_24,45,84,2025-01-07,2.69,Pass,Excellent
2022,Student_1022,9th,English,Teacher_23,83,78,2024-08-08,3.57,Pass,Good
2023,Student_1023,10th,History,Teacher_22,64,88,2024-06-02,2.68,Pass,Poor
2024,Student_1024,10th,Science,Teacher_2,57,69,2024-09-27,3.64,Pass,Average
2025,Student_1025,12th,Science,Teacher_23,31,71,2024-10-17,2.26,Pass,Poor
2026,Student_1026,10th,English,Teacher_11,42,92,2024-09-23,2.35,Fail,Average
2027,Student_1027,10th,Mathematics,Teacher_28,70,66,2024-08-26,2.68,Fail,Excellent
2028,Student_1028,11th,Physics,Teacher_14,88,76,2024-02-25,2.82,Fail,Average
2029,Student_1029,9th,History,Teacher_30,98,69,2024-11-16,2.7,Pass,Excellent
2030,Student_1030,9th,Science,Teacher_5,82,90,2024-02-04,3.53,Fail,Good
2031,Student_1031,11th,Mathematics,Teacher_6,74,65,2024-08-23,2.19,Pass,Good
2032,Student_1032,12th,English,Teacher_10,49,76,2024-06-28,2.7,Fail,Poor
2033,Student_1033,9th,Biology,Teacher_8,53,96,2024-11-19,3.67,Pass,Excellent
2034,Student_1034,10th,Chemistry,Teacher_14,90,77,2024-05-22,2.13,Fail,Good
2035,Student_1035,9th,Biology,Teacher_24,87,85,2024-01-28,3.88,Pass,Excellent
2036,Student_1036,10th,Biology,Teacher_3,56,75,2024-03-01,3.97,Pass,Good
2037,Student_1037,12th,Science,Teacher_12,55,67,2024-05-11,2.18,Pass,Good
2038,Student_1038,11th,Computer Science,Teacher_16,36,83,2024-12-25,2.58,Pass,Average
2039,Student_1039,9th,Computer Science,Teacher_28,71,72,2024-11-04,2.74,Pass,Poor
2040,Student_1040,11th,English,Teacher_30,76,88,2024-11-10,3.55,Pass,Average
2041,Student_1041,9th,History,Teacher_23,82,91,2024-01-25,3.19,Pass,Excellent
2042,Student_1042,10th,Computer Science,Teacher_17,88,83,2024-12-24,3.29,Pass,Good
2043,Student_1043,11th,Biology,Teacher_1,67,75,2024-05-31,3.52,Pass,Poor
2044,Student_1044,9th,Computer Science,Teacher_23,98,70,2024-11-05,2.24,Pass,Good
2045,Student_1045,10th,Biology,Teacher_10,82,91,2024-02-04,3.67,Pass,Good
2046,Student_1046,11th,Physics,Teacher_25,44,65,2024-04-13,3.41,Pass,Average
2047,Student_1047,11th,Science,Teacher_23,55,94,2024-09-11,3.15,Pass,Excellent
2048,Student_1048,9th,Science,Teacher_10,77,92,2024-10-06,3.78,Pass,Poor
2049,Student_1049,9th,History,Teacher_21,48,77,2024-12-13,3.4,Pass,Poor
2050,Student_1050,9th,Computer Science,Teacher_24,38,96,2024-08-28,2.4,Pass,Poor
2051,Student_1051,10th,Computer Science,Teacher_2,93,72,2024-06-05,2.86,Pass,Excellent
2052,Student_1052,9th,Chemistry,Teacher_9,83,69,2024-04-16,2.99,Pass,Poor
2053,Student_1053,11th,Mathematics,Teacher_22,80,96,2024-11-09,2.11,Pass,Excellent
2054,Student_1054,11th,Physics,Teacher_13,68,85,2024-08-25,3.91,Fail,Poor
2055,Student_1055,9th,Science,Teacher_25,33,76,2024-12-05,2.26,Pass,Good
2056,Student_1056,9th,Physics,Teacher_16,32,60,2024-09-22,3.39,Pass,Excellent
2057,Student_1057,12th,Science,Teacher_18,93,84,2024-03-01,3.01,Pass,Average
2058,Student_1058,11th,Physics,Teacher_19,58,93,2024-09-11,2.05,Pass,Poor
2059,Student_1059,10th,English,Teacher_12,40,98,2024-07-11,3.85,Pass,Average
2060,Student_1060,12th,Biology,Teacher_8,87,69,2024-08-11,3.7,Pass,Excellent
2061,Student_1061,9th,Science,Teacher_17,56,79,2024-07-03,3.05,Pass,Good
2062,Student_1062,9th,Physics,Teacher_15,50,66,2024-06-27,2.46,Pass,Average
2063,Student_1063,11th,Computer Science,Teacher_10,68,75,2024-12-23,2.24,Pass,Average
2064,Student_1064,9th,Mathematics,Teacher_15,75,96,2024-03-08,2.73,Pass,Good
2065,Student_1065,10th,English,Teacher_15,95,88,2024-04-06,2.51,Fail,Good
2066,Student_1066,11th,English,Teacher_23,65,71,2024-07-01,3.01,Pass,Excellent
2067,Student_1067,9th,Mathematics,Teacher_7,94,76,2024-08-12,3.93,Pass,Poor
2068,Student_1068,11th,Physics,Teacher_13,92,79,2025-01-04,3.15,Fail,Average
2069,Student_1069,9th,Computer Science,Teacher_17,64,85,2024-09-24,3.78,Pass,Average
2070,Student_1070,9th,History,Teacher_9,60,78,2024-06-10,3.3,Pass,Excellent
2071,Student_1071,9th,Mathematics,Teacher_8,57,71,2024-12-19,2.95,Pass,Poor
2072,Student_1072,10th,Physics,Teacher_20,30,80,2024-08-07,3.71,Pass,Excellent
2073,Student_1073,10th,Mathematics,Teacher_26,54,93,2024-10-22,2.94,Pass,Average
2074,Student_1074,11th,Mathematics,Teacher_27,72,66,2024-02-02,3.74,Pass,Average
2075,Student_1075,9th,Science,Teacher_21,96,94,2024-09-03,2.58,Pass,Good
2076,Student_1076,9th,Physics,Teacher_18,92,74,2024-02-29,2.26,Pass,Good
2077,Student_1077,10th,History,Teacher_13,80,60,2024-06-24,3.71,Pass,Poor
2078,Student_1078,9th,Biology,Teacher_16,31,85,2024-05-23,3.17,Pass,Average
2079,Student_1079,10th,Science,Teacher_9,93,94,2024-06-28,3.78,Pass,Average
2080,Student_1080,9th,Mathematics,Teacher_12,98,84,2024-03-14,3.88,Pass,Good
2081,Student_1081,11th,Biology,Teacher_12,38,74,2024-08-08,2.11,Pass,Excellent
2082,Student_1082,9th,Chemistry,Teacher_6,31,81,2024-10-04,3.0,Pass,Excellent
2083,Student_1083,9th,Biology,Teacher_19,63,65,2024-01-15,2.75,Pass,Average
2084,Student_1084,12th,Mathematics,Teacher_28,89,74,2024-12-16,3.25,Fail,Average
2085,Student_1085,10th,Mathematics,Teacher_7,90,83,2024-10-18,3.59,Pass,Poor
2086,Student_1086,9th,Computer Science,Teacher_25,60,80,2024-09-07,2.56,Pass,Poor
2087,Student_1087,9th,Physics,Teacher_3,39,66,2024-08-13,3.11,Fail,Good
2088,Student_1088,12th,Physics,Teacher_16,65,88,2024-02-11,3.42,Pass,Average
2089,Student_1089,12th,Science,Teacher_18,78,91,2024-04-20,2.27,Fail,Excellent
2090,Student_1090,10th,History,Teacher_16,99,91,2024-10-06,3.63,Pass,Poor
2091,Student_1091,12th,Science,Teacher_23,78,64,2024-07-18,3.21,Pass,Good
2092,Student_1092,11th,English,Teacher_7,32,63,2024-11-28,3.9,Pass,Good
2093,Student_1093,12th,Mathematics,Teacher_4,34,81,2024-09-26,2.68,Pass,Excellent
2094,Student_1094,11th,Biology,Teacher_27,90,77,2024-11-30,2.22,Pass,Poor
2095,Student_1095,10th,Chemistry,Teacher_25,55,94,2024-08-28,3.01,Fail,Excellent
2096,Student_1096,10th,Mathematics,Teacher_30,34,76,2024-02-10,2.17,Pass,Good
2097,Student_1097,10th,Mathematics,Teacher_8,44,83,2024-04-28,3.94,Pass,Average
2098,Student_1098,10th,Science,Teacher_13,45,61,2024-05-30,2.08,Pass,Excellent
2099,Student_1099,10th,Chemistry,Teacher_13,30,72,2024-10-22,3.51,Pass,Good
2100,Student_1100,11th,Chemistry,Teacher_17,45,74,2024-03-22,3.05,Pass,Average
2101,Student_1101,11th,Chemistry,Teacher_17,66,64,2024-06-10,2.74,Pass,Average
2102,Student_1102,10th,Science,Teacher_5,32,62,2024-08-26,2.13,Pass,Poor
2103,Student_1103,12th,Mathematics,Teacher_6,81,96,2025-01-06,3.24,Pass,Poor
2104,Student_1104,9th,Science,Teacher_19,76,96,2024-09-19,3.17,Pass,Good
2105,Student_1105,10th,Physics,Teacher_13,42,96,2024-03-17,2.56,Fail,Excellent
2106,Student_1106,12th,Physics,Teacher_25,84,62,2024-01-29,3.82,Pass,Average
2107,Student_1107,9th,Science,Teacher_28,50,94,2024-12-02,2.61,Pass,Poor
2108,Student_1108,10th,Chemistry,Teacher_26,95,82,2024-11-21,2.9,Pass,Poor
2109,Student_1109,10th,Computer Science,Teacher_14,83,87,2024-05-16,3.09,Pass,Excellent
2110,Student_1110,11th,Mathematics,Teacher_22,56,89,2025-01-12,2.2,Pass,Poor
2111,Student_1111,9th,Science,Teacher_4,67,77,2024-04-05,3.86,Fail,Good
2112,Student_1112,9th,Science,Teacher_28,87,95,2024-06-22,2.75,Pass,Excellent
2113,Student_1113,12th,Science,Teacher_7,91,92,2024-10-23,2.16,Pass,Average
2114,Student_1114,11th,Computer Science,Teacher_8,75,85,2024-01-22,2.77,Pass,Good
2115,Student_1115,11th,Computer Science,Teacher_25,40,99,2024-10-23,3.2,Pass,Average
2116,Student_1116,11th,English,Teacher_13,37,76,2024-08-10,3.03,Pass,Average
2117,Student_1117,11th,Physics,Teacher_27,93,99,2024-03-02,3.39,Fail,Poor
2118,Student_1118,9th,Biology,Teacher_6,50,66,2024-05-09,2.11,Pass,Good
2119,Student_1119,9th,Chemistry,Teacher_6,92,67,2024-03-13,2.57,Pass,Good
2120,Student_1120,10th,History,Teacher_24,93,90,2024-09-07,3.64,Pass,Excellent
2121,Student_1121,10th,Computer Science,Teacher_28,49,71,2024-03-15,2.16,Pass,Good
2122,Student_1122,11th,Biology,Teacher_21,37,90,2024-12-11,3.71,Pass,Excellent
2123,Student_1123,11th,Computer Science,Teacher_30,87,78,2024-04-02,2.18,Pass,Good
2124,Student_1124,11th,Chemistry,Teacher_3,75,69,2024-09-26,3.67,Pass,Average
2125,Student_1125,10th,History,Teacher_28,60,98,2024-06-12,2.72,Fail,Excellent
2126,Student_1126,12th,English,Teacher_3,38,71,2024-10-01,3.22,Pass,Good
2127,Student_1127,12th,Science,Teacher_13,44,79,2025-01-10,2.31,Pass,Excellent
2128,Student_1128,10th,English,Teacher_22,55,96,2024-06-02,2.13,Pass,Poor
2129,Student_1129,10th,Computer Science,Teacher_2,39,66,2024-08-14,2.43,Pass,Poor
2130,Student_1130,10th,English,Teacher_16,58,73,2024-09-18,2.26,Fail,Excellent
2131,Student_1131,10th,Biology,Teacher_22,65,70,2024-09-12,2.62,Pass,Excellent
2132,Student_1132,10th,Mathematics,Teacher_29,66,66,2024-05-18,3.03,Pass,Average
2133,Student_1133,10th,Computer Science,Teacher_6,52,88,2024-09-04,3.18,Pass,Good
2134,Student_1134,11th,Computer Science,Teacher_8,70,69,2024-10-23,3.58,Pass,Poor
2135,Student_1135,11th,Biology,Teacher_23,57,88,2024-03-29,3.31,Pass,Poor
2136,Student_1136,11th,Physics,Teacher_8,77,68,2024-07-29,3.22,Pass,Good
2137,Student_1137,11th,History,Teacher_30,67,95,2024-04-21,2.82,Pass,Poor
2138,Student_1138,10th,Science,Teacher_25,60,69,2024-11-16,2.95,Fail,Poor
2139,Student_1139,12th,Biology,Teacher_6,43,78,2024-10-01,2.83,Pass,Excellent
2140,Student_1140,9th,History,Teacher_14,58,90,2024-03-24,3.68,Fail,Poor
2141,Student_1141,10th,Chemistry,Teacher_3,80,76,2024-02-19,2.46,Pass,Poor
2142,Student_1142,9th,History,Teacher_10,78,68,2024-06-04,2.01,Pass,Poor
2143,Student_1143,12th,Chemistry,Teacher_3,72,92,2024-08-14,3.3,Pass,Good
2144,Student_1144,11th,Biology,Teacher_27,34,93,2024-07-07,2.4,Pass,Average
2145,Student_1145,12th,Computer Science,Teacher_12,71,83,2024-09-30,3.78,Fail,Excellent
2146,Student_1146,10th,Computer Science,Teacher_17,36,68,2024-05-30,3.72,Pass,Average
2147,Student_1147,11th,Physics,Teacher_27,71,66,2024-01-16,2.15,Pass,Poor
2148,Student_1148,10th,Biology,Teacher_29,65,75,2024-06-07,2.21,Pass,Poor
2149,Student_1149,11th,Chemistry,Teacher_5,56,78,2024-06-15,2.99,Pass,Poor
2150,Student_1150,9th,History,Teacher_30,87,98,2024-11-10,3.22,Fail,Average
2151,Student_1151,9th,History,Teacher_20,75,65,2024-11-06,2.55,Pass,Good
2152,Student_1152,9th,Chemistry,Teacher_25,95,70,2024-12-17,3.43,Pass,Good
2153,Student_1153,12th,English,Teacher_9,54,71,2024-09-21,3.19,Pass,Excellent
2154,Student_1154,10th,Physics,Teacher_30,56,72,2024-03-31,2.65,Pass,Average
2155,Student_1155,12th,Mathematics,Teacher_21,30,71,2024-08-30,2.05,Pass,Good
2156,Student_1156,9th,Computer Science,Teacher_26,71,80,2024-10-16,3.5,Pass,Excellent
2157,Student_1157,10th,Science,Teacher_20,81,69,2024-09-18,2.43,Pass,Poor
2158,Student_1158,9th,History,Teacher_7,54,79,2024-07-09,3.67,Pass,Poor
2159,Student_1159,12th,Science,Teacher_22,83,95,2024-07-03,2.84,Pass,Excellent
2160,Student_1160,12th,Mathematics,Teacher_4,96,87,2024-10-23,3.15,Pass,Good
2161,Student_1161,12th,Biology,Teacher_13,35,83,2024-10-19,3.75,Pass,Average
2162,Student_1162,9th,Science,Teacher_13,87,64,2024-07-26,3.73,Pass,Excellent
2163,Student_1163,10th,Mathematics,Teacher_10,99,96,2024-09-04,2.74,Fail,Good
2164,Student_1164,10th,Computer Science,Teacher_18,82,71,2024-06-27,2.42,Pass,Excellent
2165,Student_1165,9th,Chemistry,Teacher_17,95,94,2024-04-20,3.55,Fail,Good
2166,Student_1166,10th,English,Teacher_20,87,99,2025-01-06,2.87,Pass,Poor
2167,Student_1167,9th,Computer Science,Teacher_20,31,61,2024-05-16,2.38,Pass,Excellent
2168,Student_1168,10th,History,Teacher_13,51,98,2024-11-02,3.81,Pass,Average
2169,Student_1169,11th,Mathematics,Teacher_17,66,68,2024-07-29,2.4,Pass,Excellent
2170,Student_1170,11th,Science,Teacher_22,49,81,2024-05-13,2.05,Pass,Poor
2171,Student_1171,12th,History,Teacher_4,53,64,2024-08-12,2.04,Fail,Poor
2172,Student_1172,11th,English,Teacher_1,94,71,2024-02-06,3.24,Pass,Good
2173,Student_1173,11th,Chemistry,Teacher_1,94,60,2024-06-25,3.32,Pass,Poor
2174,Student_1174,11th,Biology,Teacher_15,30,81,2024-09-13,2.62,Pass,Good
2175,Student_1175,9th,History,Teacher_13,32,97,2025-01-10,2.64,Pass,Poor
2176,Student_1176,11th,Biology,Teacher_17,75,78,2024-07-28,2.68,Pass,Good
2177,Student_1177,11th,Mathematics,Teacher_24,84,75,2024-07-30,3.36,Fail,Average
2178,Student_1178,12th,English,Teacher_26,93,90,2024-12-19,2.12,Pass,Good
2179,Student_1179,11th,Science,Teacher_8,74,62,2024-12-13,3.86,Pass,Good
2180,Student_1180,11th,English,Teacher_18,55,82,2024-04-01,2.45,Pass,Average
2181,Student_1181,10th,English,Teacher_27,94,77,2024-09-24,4.0,Fail,Good
2182,Student_1182,12th,Physics,Teacher_13,53,85,2024-02-02,2.34,Fail,Good
2183,Student_1183,12th,English,Teacher_23,64,72,2024-03-19,3.54,Pass,Average
2184,Student_1184,12th,English,Teacher_14,53,77,2024-09-28,2.45,Fail,Poor
2185,Student_1185,12th,Computer Science,Teacher_8,57,62,2024-11-12,2.16,Pass,Excellent
2186,Student_1186,12th,History,Teacher_8,45,82,2024-07-02,3.75,Fail,Good
2187,Student_1187,12th,Science,Teacher_27,88,62,2024-03-06,3.72,Pass,Poor
2188,Student_1188,9th,Computer Science,Teacher_26,83,84,2024-08-27,2.81,Pass,Excellent
2189,Student_1189,11th,Computer Science,Teacher_15,45,86,2024-03-06,3.4,Pass,Average
2190,Student_1190,12th,History,Teacher_27,44,86,2024-10-10,3.11,Pass,Good
2191,Student_1191,11th,History,Teacher_13,40,98,2024-09-04,3.71,Pass,Good
2192,Student_1192,11th,Mathematics,Teacher_7,94,84,2024-01-22,2.63,Pass,Average
2193,Student_1193,9th,History,Teacher_5,97,83,2024-03-28,3.05,Pass,Good
2194,Student_1194,12th,Physics,Teacher_17,72,67,2024-08-11,2.97,Fail,Excellent
2195,Student_1195,10th,Physics,Teacher_28,98,68,2024-12-15,2.71,Pass,Excellent
2196,Student_1196,9th,Computer Science,Teacher_25,42,96,2024-04-03,3.78,Pass,Average
2197,Student_1197,10th,Biology,Teacher_29,39,89,2024-02-22,2.33,Pass,Good
2198,Student_1198,11th,Mathematics,Teacher_16,70,78,2024-09-11,2.3,Fail,Poor
2199,Student_1199,11th,Biology,Teacher_23,79,75,2024-05-29,3.15,Fail,Good
2200,Student_1200,9th,Biology,Teacher_2,88,83,2024-07-06,3.31,Pass,Average
2201,Student_1201,9th,Computer Science,Teacher_22,68,80,2024-11-29,2.39,Pass,Poor
2202,Student_1202,10th,Chemistry,Teacher_18,32,95,2025-01-03,2.78,Pass,Excellent
2203,Student_1203,12th,Computer Science,Teacher_17,36,99,2024-08-05,3.89,Pass,Excellent
2204,Student_1204,10th,Science,Teacher_30,78,98,2024-12-12,2.49,Pass,Poor
2205,Student_1205,9th,Science,Teacher_7,55,65,2024-02-25,3.34,Fail,Poor
2206,Student_1206,10th,History,Teacher_13,62,64,2024-07-01,3.48,Pass,Average
2207,Student_1207,9th,History,Teacher_18,77,73,2024-12-25,2.9,Pass,Good
2208,Student_1208,10th,Chemistry,Teacher_29,31,63,2024-10-14,3.88,Pass,Excellent
2209,Student_1209,9th,History,Teacher_14,61,67,2024-07-27,3.47,Pass,Good
2210,Student_1210,9th,Science,Teacher_30,33,83,2024-06-25,2.92,Pass,Excellent
2211,Student_1211,9th,Biology,Teacher_18,49,70,2024-11-30,3.14,Pass,Good
2212,Student_1212,12th,Computer Science,Teacher_13,65,76,2024-09-20,3.39,Pass,Excellent
2213,Student_1213,10th,English,Teacher_11,61,80,2024-10-18,3.18,Pass,Good
2214,Student_1214,10th,Physics,Teacher_21,57,85,2024-02-02,3.76,Pass,Average
2215,Student_1215,10th,English,Teacher_30,30,86,2024-11-26,2.71,Pass,Excellent
2216,Student_1216,9th,English,Teacher_21,89,75,2024-02-19,2.6,Fail,Average
2217,Student_1217,10th,Science,Teacher_16,85,85,2024-05-14,2.43,Pass,Excellent
2218,Student_1218,10th,English,Teacher_23,64,92,2024-12-03,2.08,Pass,Excellent
2219,Student_1219,9th,Computer Science,Teacher_17,59,90,2024-12-30,2.09,Pass,Excellent
2220,Student_1220,11th,Chemistry,Teacher_8,83,65,2024-06-10,3.74,Pass,Good
2221,Student_1221,9th,Mathematics,Teacher_19,65,67,2024-05-10,3.36,Pass,Excellent
2222,Student_1222,10th,History,Teacher_20,84,66,2024-03-01,3.32,Pass,Average
2223,Student_1223,9th,Mathematics,Teacher_15,87,93,2024-08-24,3.23,Pass,Good
2224,Student_1224,11th,Biology,Teacher_9,94,73,2024-03-05,3.7,Pass,Good
2225,Student_1225,9th,Computer Science,Teacher_20,98,75,2024-12-04,2.96,Pass,Excellent
2226,Student_1226,10th,Computer Science,Teacher_10,80,68,2025-01-09,3.74,Fail,Poor
2227,Student_1227,11th,Physics,Teacher_12,51,69,2024-03-06,2.72,Pass,Good
2228,Student_1228,12th,Computer Science,Teacher_21,82,76,2024-08-29,3.85,Fail,Excellent
2229,Student_1229,10th,History,Teacher_23,65,71,2024-04-09,3.4,Pass,Average
2230,Student_1230,11th,Computer Science,Teacher_20,97,65,2025-01-04,2.51,Pass,Poor
2231,Student_1231,11th,English,Teacher_30,65,78,2024-06-16,3.13,Pass,Good
2232,Student_1232,12th,Physics,Teacher_1,81,88,2024-01-29,3.07,Pass,Poor
2233,Student_1233,9th,History,Teacher_25,82,65,2024-02-07,2.28,Pass,Good
2234,Student_1234,9th,Chemistry,Teacher_20,79,84,2024-06-29,3.18,Pass,Poor
2235,Student_1235,10th,Chemistry,Teacher_9,70,83,2024-02-12,2.63,Pass,Poor
2236,Student_1236,12th,Chemistry,Teacher_22,47,84,2024-06-13,2.1,Pass,Average
2237,Student_1237,9th,Chemistry,Teacher_15,51,75,2024-07-16,3.9,Fail,Poor
2238,Student_1238,12th,English,Teacher_1,95,75,2024-07-24,3.28,Pass,Average
2239,Student_1239,9th,Computer Science,Teacher_12,50,65,2024-08-22,3.75,Pass,Excellent
2240,Student_1240,11th,Mathematics,Teacher_3,73,96,2024-03-29,3.35,Pass,Good
2241,Student_1241,9th,History,Teacher_11,76,80,2024-05-19,2.71,Fail,Average
2242,Student_1242,12th,English,Teacher_2,68,63,2024-10-12,3.03,Pass,Good
2243,Student_1243,11th,Chemistry,Teacher_16,58,93,2024-08-12,3.35,Fail,Average
2244,Student_1244,11th,Biology,Teacher_9,83,87,2024-10-30,3.92,Pass,Good
2245,Student_1245,11th,Computer Science,Teacher_15,46,97,2024-12-29,2.51,Pass,Average
2246,Student_1246,12th,Mathematics,Teacher_12,89,87,2024-04-16,3.75,Pass,Good
2247,Student_1247,10th,Biology,Teacher_1,60,76,2024-04-11,3.85,Pass,Excellent
2248,Student_1248,10th,Physics,Teacher_13,78,73,2024-04-13,3.34,Fail,Good
2249,Student_1249,10th,Biology,Teacher_14,31,66,2024-02-24,3.86,Pass,Excellent
2250,Student_1250,12th,Physics,Teacher_25,77,81,2024-11-22,2.8,Fail,Excellent
2251,Student_1251,11th,Physics,Teacher_25,43,60,2024-07-28,3.91,Pass,Excellent
2252,Student_1252,10th,Chemistry,Teacher_8,88,88,2024-11-27,3.41,Pass,Poor
2253,Student_1253,12th,Physics,Teacher_8,87,90,2024-12-29,2.08,Pass,Good
2254,Student_1254,10th,Science,Teacher_27,87,89,2024-05-17,3.81,Pass,Poor
2255,Student_1255,9th,History,Teacher_30,80,74,2024-09-25,2.97,Pass,Poor
2256,Student_1256,10th,History,Teacher_12,31,77,2024-11-08,2.92,Pass,Good
2257,Student_1257,10th,Chemistry,Teacher_1,70,94,2024-03-28,3.13,Pass,Excellent
2258,Student_1258,11th,Science,Teacher_11,45,89,2024-05-12,2.3,Pass,Poor
2259,Student_1259,12th,Biology,Teacher_8,33,93,2024-09-07,2.94,Pass,Poor
2260,Student_1260,11th,English,Teacher_10,41,70,2024-12-06,3.66,Pass,Average
2261,Student_1261,11th,Biology,Teacher_30,58,86,2024-05-24,2.03,Pass,Good
2262,Student_1262,11th,Computer Science,Teacher_19,36,83,2024-09-06,2.55,Pass,Poor
